timestamp,report_month,report_year,jurisdiction,offender_profiles,arrestee,forensic_profiles,ndis_labs,investigations_aided,parser_used,source_file,capture_date,capture_year
20060426232621,,,Kentucky,9098,0,1430,1,201,pre2007,20060426232621_ky.html,2006-04-26 23:26:21,2006
20060426232640,,,Oklahoma,32998,0,610,3,99,pre2007,20060426232640_ok.html,2006-04-26 23:26:40,2006
20060426232702,,,South Dakota,5279,0,82,1,4,pre2007,20060426232702_sd.html,2006-04-26 23:27:02,2006
20060426232720,,,West Virginia,163,0,161,1,8,pre2007,20060426232720_wv.html,2006-04-26 23:27:20,2006
20060426232734,,,Ohio,83217,0,8306,10,1782,pre2007,20060426232734_oh.html,2006-04-26 23:27:34,2006
20060426232743,,,Iowa,5833,0,1193,1,94,pre2007,20060426232743_ia.html,2006-04-26 23:27:43,2006
20060426232754,,,Wyoming,821,0,4,1,5,pre2007,20060426232754_wy.html,2006-04-26 23:27:54,2006
20060426232805,,,South Carolina,46495,0,1704,2,409,pre2007,20060426232805_sc.html,2006-04-26 23:28:05,2006
20060426232814,,,California,330417,0,9119,19,1128,pre2007,20060426232814_ca.html,2006-04-26 23:28:14,2006
20060426232826,,,Maryland,23316,0,2564,6,428,pre2007,20060426232826_md.html,2006-04-26 23:28:26,2006
20060426232853,,,Indiana,33132,0,1504,3,491,pre2007,20060426232853_in.html,2006-04-26 23:28:53,2006
20060426232914,,,Colorado,47246,0,1671,4,243,pre2007,20060426232914_co.html,2006-04-26 23:29:14,2006
20060426232933,,,Wisconsin,87274,0,2782,2,756,pre2007,20060426232933_wi.html,2006-04-26 23:29:33,2006
20060426232956,,,Nevada,14734,0,1158,2,231,pre2007,20060426232956_nv.html,2006-04-26 23:29:56,2006
20060426233008,,,Tennessee,65620,0,1491,3,113,pre2007,20060426233008_tn.html,2006-04-26 23:30:08,2006
20060426233025,,,Utah,14361,0,232,1,37,pre2007,20060426233025_ut.html,2006-04-26 23:30:25,2006
20060426233042,,,New Mexico,30481,0,1059,3,515,pre2007,20060426233042_nm.html,2006-04-26 23:30:42,2006
20060426233049,,,Virginia,238458,0,5627,4,3196,pre2007,20060426233049_va.html,2006-04-26 23:30:49,2006
20060426233107,,,Idaho,3092,0,101,1,4,pre2007,20060426233107_id.html,2006-04-26 23:31:07,2006
20060426233122,,,DC/FBI Lab,22530,0,1177,4,97,pre2007,20060426233122_dc.html,2006-04-26 23:31:22,2006
20060426233159,,,Arizona,74258,0,4075,7,941,pre2007,20060426233159_az.html,2006-04-26 23:31:59,2006
20060426233213,,,Louisiana,38437,0,2767,5,375,pre2007,20060426233213_la.html,2006-04-26 23:32:13,2006
20060426233219,,,Delaware,1819,0,148,1,6,pre2007,20060426233219_de.html,2006-04-26 23:32:19,2006
20060426233245,,,Arkansas,40610,0,832,1,90,pre2007,20060426233245_ar.html,2006-04-26 23:32:45,2006
20060426233302,,,North Dakota,1049,0,43,1,3,pre2007,20060426233302_nd.html,2006-04-26 23:33:02,2006
20060426233324,,,Georgia,109437,0,3817,2,663,pre2007,20060426233324_ga.html,2006-04-26 23:33:24,2006
20060426233331,,,New York,155434,0,15846,9,3782,pre2007,20060426233331_ny.html,2006-04-26 23:33:31,2006
20060426233347,,,Oregon,72377,0,2998,1,1010,pre2007,20060426233347_or.html,2006-04-26 23:33:47,2006
20060426233419,,,New Hampshire,999,0,196,1,14,pre2007,20060426233419_nh.html,2006-04-26 23:34:19,2006
20060426233431,,,Kansas,16923,0,1333,5,179,pre2007,20060426233431_ks.html,2006-04-26 23:34:31,2006
20060426233441,,,Vermont,2600,0,99,1,0,pre2007,20060426233441_vt.html,2006-04-26 23:34:41,2006
20060426233448,,,Mississippi,3676,0,14,1,5,pre2007,20060426233448_ms.html,2006-04-26 23:34:48,2006
20060426233455,,,Missouri,58025,0,3433,4,839,pre2007,20060426233455_mo.html,2006-04-26 23:34:55,2006
20060426233510,,,Alaska,10030,0,238,1,142,pre2007,20060426233510_ak.html,2006-04-26 23:35:10,2006
20060426233523,,,Washington,82104,0,1023,4,313,pre2007,20060426233523_wa.html,2006-04-26 23:35:23,2006
20060426233632,,,Nebraska,1420,0,257,1,14,pre2007,20060426233632_ne.html,2006-04-26 23:36:32,2006
20060426233642,,,Montana,2370,0,60,1,13,pre2007,20060426233642_mt.html,2006-04-26 23:36:42,2006
20060426233649,,,North Carolina,59523,0,1909,2,323,pre2007,20060426233649_nc.html,2006-04-26 23:36:49,2006
20060426233711,,,Illinois,182570,0,10083,9,3659,pre2007,20060426233711_il.html,2006-04-26 23:37:11,2006
20060426233726,,,Connecticut,13853,0,1259,1,151,pre2007,20060426233726_ct.html,2006-04-26 23:37:26,2006
20060426233733,,,Rhode Island,451,0,52,1,2,pre2007,20060426233733_ri.html,2006-04-26 23:37:33,2006
20060426233758,,,Michigan,158959,0,4579,4,1308,pre2007,20060426233758_mi.html,2006-04-26 23:37:58,2006
20060426233811,,,Florida,287590,0,10353,10,3903,pre2007,20060426233811_fl.html,2006-04-26 23:38:11,2006
20060426233817,,,New Jersey,24042,0,2670,1,276,pre2007,20060426233817_nj.html,2006-04-26 23:38:17,2006
20060426233836,,,Pennsylvania,54155,0,3323,4,775,pre2007,20060426233836_pa.html,2006-04-26 23:38:36,2006
20060426233850,,,Hawaii,1992,0,45,1,2,pre2007,20060426233850_hi.html,2006-04-26 23:38:50,2006
20060426233907,,,Alabama,109858,0,1768,4,1038,pre2007,20060426233907_al.html,2006-04-26 23:39:07,2006
20060426233919,,,Minnesota,40169,0,2124,2,411,pre2007,20060426233919_mn.html,2006-04-26 23:39:19,2006
20060426233928,,,Massachusetts,5936,0,1497,2,361,pre2007,20060426233928_ma.html,2006-04-26 23:39:28,2006
20060426233935,,,U.S. Army,2081,0,608,1,27,pre2007,20060426233935_army.html,2006-04-26 23:39:35,2006
20060503205130,,,South Carolina,56462,0,1782,2,472,pre2007,20060503205130_sc.html,2006-05-03 20:51:30,2006
20060503205142,,,North Carolina,59570,0,2025,2,337,pre2007,20060503205142_nc.html,2006-05-03 20:51:42,2006
20060503205150,,,New Hampshire,1019,0,209,1,14,pre2007,20060503205150_nh.html,2006-05-03 20:51:50,2006
20060503205158,,,New Jersey,32269,0,2780,1,295,pre2007,20060503205158_nj.html,2006-05-03 20:51:58,2006
20060503205211,,,Washington,82105,0,1042,4,317,pre2007,20060503205211_wa.html,2006-05-03 20:52:11,2006
20060503205221,,,Ohio,103825,0,8523,10,1933,pre2007,20060503205221_oh.html,2006-05-03 20:52:21,2006
20060503205228,,,Nebraska,1437,0,261,1,14,pre2007,20060503205228_ne.html,2006-05-03 20:52:28,2006
20060503205240,,,New Mexico,31250,0,1095,3,520,pre2007,20060503205240_nm.html,2006-05-03 20:52:40,2006
20060503205249,,,DC/FBI Lab,23061,0,1204,4,160,pre2007,20060503205249_dc.html,2006-05-03 20:52:49,2006
20060503205316,,,Tennessee,66236,0,1449,3,113,pre2007,20060503205316_tn.html,2006-05-03 20:53:16,2006
20060503205334,,,Florida,288928,0,10528,10,4382,pre2007,20060503205334_fl.html,2006-05-03 20:53:34,2006
20060503205347,,,Illinois,188884,0,10300,9,3775,pre2007,20060503205347_il.html,2006-05-03 20:53:47,2006
20060503205353,,,Idaho,3093,0,124,1,4,pre2007,20060503205353_id.html,2006-05-03 20:53:53,2006
20060503205416,,,Michigan,160493,0,4677,4,1351,pre2007,20060503205416_mi.html,2006-05-03 20:54:16,2006
20060503205423,,,South Dakota,6857,0,86,1,4,pre2007,20060503205423_sd.html,2006-05-03 20:54:23,2006
20060503205432,,,Massachusetts,6374,0,1664,2,361,pre2007,20060503205432_ma.html,2006-05-03 20:54:32,2006
20060503205442,,,Kentucky,9539,0,1492,1,202,pre2007,20060503205442_ky.html,2006-05-03 20:54:42,2006
20060503205500,,,Oklahoma,32998,0,665,3,105,pre2007,20060503205500_ok.html,2006-05-03 20:55:00,2006
20060503205509,,,Wisconsin,87897,0,2801,2,763,pre2007,20060503205509_wi.html,2006-05-03 20:55:09,2006
20060503205519,,,Georgia,109420,0,3850,2,683,pre2007,20060503205519_ga.html,2006-05-03 20:55:19,2006
20060503205537,,,Wyoming,821,0,4,1,5,pre2007,20060503205537_wy.html,2006-05-03 20:55:37,2006
20060503205544,,,Arkansas,41847,0,844,1,90,pre2007,20060503205544_ar.html,2006-05-03 20:55:44,2006
20060503205552,,,Vermont,2864,0,101,1,0,pre2007,20060503205552_vt.html,2006-05-03 20:55:52,2006
20060503205608,,,Hawaii,1992,0,46,1,2,pre2007,20060503205608_hi.html,2006-05-03 20:56:08,2006
20060503205626,,,Alaska,10030,0,239,1,145,pre2007,20060503205626_ak.html,2006-05-03 20:56:26,2006
20060503205644,,,Maine,6481,0,1031,1,60,pre2007,20060503205644_me.html,2006-05-03 20:56:44,2006
20060503205704,,,Montana,2367,0,60,1,13,pre2007,20060503205704_mt.html,2006-05-03 20:57:04,2006
20060503205717,,,Nevada,14929,0,1187,2,240,pre2007,20060503205717_nv.html,2006-05-03 20:57:17,2006
20060503205726,,,Louisiana,39675,0,2840,5,380,pre2007,20060503205726_la.html,2006-05-03 20:57:26,2006
20060503205748,,,Maryland,23316,0,2647,6,439,pre2007,20060503205748_md.html,2006-05-03 20:57:48,2006
20060503205757,,,New York,155979,0,16056,9,3864,pre2007,20060503205757_ny.html,2006-05-03 20:57:57,2006
20060503205808,,,Indiana,33132,0,1540,3,507,pre2007,20060503205808_in.html,2006-05-03 20:58:08,2006
20060503205814,,,California,359752,0,9373,19,1239,pre2007,20060503205814_ca.html,2006-05-03 20:58:14,2006
20060503205833,,,Virginia,239724,0,5738,4,3229,pre2007,20060503205833_va.html,2006-05-03 20:58:33,2006
20060503205839,,,Colorado,48054,0,1750,4,243,pre2007,20060503205839_co.html,2006-05-03 20:58:39,2006
20060503205850,,,Pennsylvania,54160,0,3443,4,783,pre2007,20060503205850_pa.html,2006-05-03 20:58:50,2006
20060503205904,,,Arizona,76246,0,4182,7,970,pre2007,20060503205904_az.html,2006-05-03 20:59:04,2006
20060503205930,,,Oregon,72377,0,3064,1,1039,pre2007,20060503205930_or.html,2006-05-03 20:59:30,2006
20060503205942,,,North Dakota,1049,0,61,1,4,pre2007,20060503205942_nd.html,2006-05-03 20:59:42,2006
20060503210001,,,Missouri,65475,0,3547,4,896,pre2007,20060503210001_mo.html,2006-05-03 21:00:01,2006
20060503210019,,,Texas,232091,0,10587,16,1229,pre2007,20060503210019_tx.html,2006-05-03 21:00:19,2006
20060503210028,,,Minnesota,40493,0,2222,2,428,pre2007,20060503210028_mn.html,2006-05-03 21:00:28,2006
20060503210042,,,Utah,14724,0,232,1,37,pre2007,20060503210042_ut.html,2006-05-03 21:00:42,2006
20060503210100,,,Connecticut,13869,0,1312,1,151,pre2007,20060503210100_ct.html,2006-05-03 21:01:00,2006
20060503210108,,,Iowa,7446,0,1224,1,95,pre2007,20060503210108_ia.html,2006-05-03 21:01:08,2006
20060503210124,,,Mississippi,3676,0,14,1,5,pre2007,20060503210124_ms.html,2006-05-03 21:01:24,2006
20060503210146,,,U.S. Army,2098,0,641,1,27,pre2007,20060503210146_army.html,2006-05-03 21:01:46,2006
20060503210157,,,Alabama,109940,0,1792,4,1038,pre2007,20060503210157_al.html,2006-05-03 21:01:57,2006
20060503210206,,,Delaware,1900,0,158,1,6,pre2007,20060503210206_de.html,2006-05-03 21:02:06,2006
20060503210213,,,West Virginia,163,0,161,1,8,pre2007,20060503210213_wv.html,2006-05-03 21:02:13,2006
20060503210226,,,Rhode Island,451,0,62,1,2,pre2007,20060503210226_ri.html,2006-05-03 21:02:26,2006
20060503210229,,,Kansas,16923,0,1360,5,189,pre2007,20060503210229_ks.html,2006-05-03 21:02:29,2006
20060510221429,,,Montana,2367,0,60,1,13,pre2007,20060510221429_mt.html,2006-05-10 22:14:29,2006
20060510221447,,,West Virginia,163,0,161,1,8,pre2007,20060510221447_wv.html,2006-05-10 22:14:47,2006
20060510221513,,,Minnesota,40493,0,2222,2,428,pre2007,20060510221513_mn.html,2006-05-10 22:15:13,2006
20060510221520,,,Indiana,33132,0,1540,3,507,pre2007,20060510221520_in.html,2006-05-10 22:15:20,2006
20060510221538,,,Vermont,2864,0,101,1,0,pre2007,20060510221538_vt.html,2006-05-10 22:15:38,2006
20060510221546,,,Rhode Island,451,0,62,1,2,pre2007,20060510221546_ri.html,2006-05-10 22:15:46,2006
20060510221602,,,Arkansas,41847,0,844,1,90,pre2007,20060510221602_ar.html,2006-05-10 22:16:02,2006
20060510221609,,,Wyoming,821,0,4,1,5,pre2007,20060510221609_wy.html,2006-05-10 22:16:09,2006
20060510221630,,,Hawaii,1992,0,46,1,2,pre2007,20060510221630_hi.html,2006-05-10 22:16:30,2006
20060510221638,,,Louisiana,39675,0,2840,5,380,pre2007,20060510221638_la.html,2006-05-10 22:16:38,2006
20060510221646,,,Iowa,7446,0,1224,1,95,pre2007,20060510221646_ia.html,2006-05-10 22:16:46,2006
20060510221703,,,Wisconsin,87897,0,2801,2,763,pre2007,20060510221703_wi.html,2006-05-10 22:17:03,2006
20060510221725,,,Oregon,72377,0,3064,1,1039,pre2007,20060510221725_or.html,2006-05-10 22:17:25,2006
20060510221751,,,North Dakota,1049,0,61,1,4,pre2007,20060510221751_nd.html,2006-05-10 22:17:51,2006
20060510221758,,,Missouri,65475,0,3547,4,896,pre2007,20060510221758_mo.html,2006-05-10 22:17:58,2006
20060510221814,,,New Hampshire,1019,0,209,1,14,pre2007,20060510221814_nh.html,2006-05-10 22:18:14,2006
20060510221823,,,Nevada,14929,0,1187,2,240,pre2007,20060510221823_nv.html,2006-05-10 22:18:23,2006
20060510221837,,,Florida,288928,0,10528,10,4382,pre2007,20060510221837_fl.html,2006-05-10 22:18:37,2006
20060510221844,,,Virginia,239724,0,5738,4,3229,pre2007,20060510221844_va.html,2006-05-10 22:18:44,2006
20060510221852,,,Ohio,103825,0,8523,10,1933,pre2007,20060510221852_oh.html,2006-05-10 22:18:52,2006
20060510221917,,,Pennsylvania,54160,0,3443,4,783,pre2007,20060510221917_pa.html,2006-05-10 22:19:17,2006
20060510221945,,,New York,155979,0,16056,9,3864,pre2007,20060510221945_ny.html,2006-05-10 22:19:45,2006
20060510221952,,,Delaware,1900,0,158,1,6,pre2007,20060510221952_de.html,2006-05-10 22:19:52,2006
20060510222011,,,Illinois,188884,0,10300,9,3775,pre2007,20060510222011_il.html,2006-05-10 22:20:11,2006
20060510222021,,,Arizona,76246,0,4182,7,970,pre2007,20060510222021_az.html,2006-05-10 22:20:21,2006
20060510222030,,,Oklahoma,32998,0,665,3,105,pre2007,20060510222030_ok.html,2006-05-10 22:20:30,2006
20060510222041,,,Utah,14724,0,232,1,37,pre2007,20060510222041_ut.html,2006-05-10 22:20:41,2006
20060510222052,,,Washington,82105,0,1042,4,317,pre2007,20060510222052_wa.html,2006-05-10 22:20:52,2006
20060510222109,,,DC/FBI Lab,23061,0,1204,4,160,pre2007,20060510222109_dc.html,2006-05-10 22:21:09,2006
20060510222136,,,Idaho,3093,0,124,1,4,pre2007,20060510222136_id.html,2006-05-10 22:21:36,2006
20060510222150,,,Colorado,48054,0,1750,4,243,pre2007,20060510222150_co.html,2006-05-10 22:21:50,2006
20060510222202,,,Massachusetts,6374,0,1664,2,361,pre2007,20060510222202_ma.html,2006-05-10 22:22:02,2006
20060510222218,,,Mississippi,3676,0,14,1,5,pre2007,20060510222218_ms.html,2006-05-10 22:22:18,2006
20060510222227,,,Alabama,109940,0,1792,4,1038,pre2007,20060510222227_al.html,2006-05-10 22:22:27,2006
20060510222242,,,Tennessee,66236,0,1449,3,113,pre2007,20060510222242_tn.html,2006-05-10 22:22:42,2006
20060510222248,,,Alaska,10030,0,239,1,145,pre2007,20060510222248_ak.html,2006-05-10 22:22:48,2006
20060510222259,,,Kansas,16923,0,1360,5,189,pre2007,20060510222259_ks.html,2006-05-10 22:22:59,2006
20060510222314,,,Nebraska,1437,0,261,1,14,pre2007,20060510222314_ne.html,2006-05-10 22:23:14,2006
20060510222324,,,South Dakota,6857,0,86,1,4,pre2007,20060510222324_sd.html,2006-05-10 22:23:24,2006
20060510222334,,,Connecticut,13869,0,1312,1,151,pre2007,20060510222334_ct.html,2006-05-10 22:23:34,2006
20060510222358,,,South Carolina,56462,0,1782,2,472,pre2007,20060510222358_sc.html,2006-05-10 22:23:58,2006
20060510222416,,,California,359752,0,9373,19,1239,pre2007,20060510222416_ca.html,2006-05-10 22:24:16,2006
20060510222423,,,New Jersey,32269,0,2780,1,295,pre2007,20060510222423_nj.html,2006-05-10 22:24:23,2006
20060510222433,,,Maine,6481,0,1031,1,60,pre2007,20060510222433_me.html,2006-05-10 22:24:33,2006
20060510222502,,,Kentucky,9539,0,1492,1,202,pre2007,20060510222502_ky.html,2006-05-10 22:25:02,2006
20060510222516,,,Maryland,23316,0,2647,6,439,pre2007,20060510222516_md.html,2006-05-10 22:25:16,2006
20060510222523,,,Michigan,160493,0,4677,4,1351,pre2007,20060510222523_mi.html,2006-05-10 22:25:23,2006
20060510222527,,,Texas,232091,0,10587,16,1229,pre2007,20060510222527_tx.html,2006-05-10 22:25:27,2006
20060510222539,,,New Mexico,31250,0,1095,3,520,pre2007,20060510222539_nm.html,2006-05-10 22:25:39,2006
20060510222555,,,Georgia,109420,0,3850,2,683,pre2007,20060510222555_ga.html,2006-05-10 22:25:55,2006
20060510222603,,,U.S. Army,2098,0,641,1,27,pre2007,20060510222603_army.html,2006-05-10 22:26:03,2006
20060510222626,,,North Carolina,59570,0,2025,2,337,pre2007,20060510222626_nc.html,2006-05-10 22:26:26,2006
20060518023428,,,South Carolina,56462,0,1782,2,472,pre2007,20060518023428_sc.html,2006-05-18 02:34:28,2006
20060518023435,,,New Mexico,31250,0,1095,3,520,pre2007,20060518023435_nm.html,2006-05-18 02:34:35,2006
20060518023457,,,Wyoming,821,0,4,1,5,pre2007,20060518023457_wy.html,2006-05-18 02:34:57,2006
20060518023504,,,Wisconsin,87897,0,2801,2,763,pre2007,20060518023504_wi.html,2006-05-18 02:35:04,2006
20060518023540,,,Mississippi,3676,0,14,1,5,pre2007,20060518023540_ms.html,2006-05-18 02:35:40,2006
20060518023555,,,Massachusetts,6374,0,1664,2,361,pre2007,20060518023555_ma.html,2006-05-18 02:35:55,2006
20060518023606,,,U.S. Army,2098,0,641,1,27,pre2007,20060518023606_army.html,2006-05-18 02:36:06,2006
20060518023643,,,Nevada,14929,0,1187,2,240,pre2007,20060518023643_nv.html,2006-05-18 02:36:43,2006
20060518023652,,,Missouri,65475,0,3547,4,896,pre2007,20060518023652_mo.html,2006-05-18 02:36:52,2006
20060518023700,,,Delaware,1900,0,158,1,6,pre2007,20060518023700_de.html,2006-05-18 02:37:00,2006
20060518023709,,,Colorado,48054,0,1750,4,243,pre2007,20060518023709_co.html,2006-05-18 02:37:09,2006
20060518023723,,,South Dakota,6857,0,86,1,4,pre2007,20060518023723_sd.html,2006-05-18 02:37:23,2006
20060518023732,,,Louisiana,39675,0,2840,5,380,pre2007,20060518023732_la.html,2006-05-18 02:37:32,2006
20060518023741,,,Kansas,16923,0,1360,5,189,pre2007,20060518023741_ks.html,2006-05-18 02:37:41,2006
20060518023756,,,California,359752,0,9373,19,1239,pre2007,20060518023756_ca.html,2006-05-18 02:37:56,2006
20060518023812,,,New Jersey,32269,0,2780,1,295,pre2007,20060518023812_nj.html,2006-05-18 02:38:12,2006
20060518023827,,,Oregon,72377,0,3064,1,1039,pre2007,20060518023827_or.html,2006-05-18 02:38:27,2006
20060518023844,,,Hawaii,1992,0,46,1,2,pre2007,20060518023844_hi.html,2006-05-18 02:38:44,2006
20060518023857,,,Utah,14724,0,232,1,37,pre2007,20060518023857_ut.html,2006-05-18 02:38:57,2006
20060518023911,,,Connecticut,13869,0,1312,1,151,pre2007,20060518023911_ct.html,2006-05-18 02:39:11,2006
20060518023920,,,Washington,82105,0,1042,4,317,pre2007,20060518023920_wa.html,2006-05-18 02:39:20,2006
20060518023932,,,Montana,2367,0,60,1,13,pre2007,20060518023932_mt.html,2006-05-18 02:39:32,2006
20060518023941,,,Oklahoma,32998,0,665,3,105,pre2007,20060518023941_ok.html,2006-05-18 02:39:41,2006
20060518023957,,,Rhode Island,451,0,62,1,2,pre2007,20060518023957_ri.html,2006-05-18 02:39:57,2006
20060518024004,,,Maryland,23316,0,2647,6,439,pre2007,20060518024004_md.html,2006-05-18 02:40:04,2006
20060518024018,,,Tennessee,66236,0,1449,3,113,pre2007,20060518024018_tn.html,2006-05-18 02:40:18,2006
20060518024028,,,Virginia,239724,0,5738,4,3229,pre2007,20060518024028_va.html,2006-05-18 02:40:28,2006
20060518024040,,,Kentucky,9539,0,1492,1,202,pre2007,20060518024040_ky.html,2006-05-18 02:40:40,2006
20060518024054,,,Idaho,3093,0,124,1,4,pre2007,20060518024054_id.html,2006-05-18 02:40:54,2006
20060518024105,,,Ohio,103825,0,8523,10,1933,pre2007,20060518024105_oh.html,2006-05-18 02:41:05,2006
20060518024127,,,Illinois,188884,0,10300,9,3775,pre2007,20060518024127_il.html,2006-05-18 02:41:27,2006
20060518024137,,,Georgia,109420,0,3850,2,683,pre2007,20060518024137_ga.html,2006-05-18 02:41:37,2006
20060518024144,,,North Carolina,59570,0,2025,2,337,pre2007,20060518024144_nc.html,2006-05-18 02:41:44,2006
20060518024220,,,Pennsylvania,54160,0,3443,4,783,pre2007,20060518024220_pa.html,2006-05-18 02:42:20,2006
20060518024239,,,North Dakota,1049,0,61,1,4,pre2007,20060518024239_nd.html,2006-05-18 02:42:39,2006
20060518024259,,,DC/FBI Lab,23061,0,1204,4,160,pre2007,20060518024259_dc.html,2006-05-18 02:42:59,2006
20060518024324,,,Michigan,160493,0,4677,4,1351,pre2007,20060518024324_mi.html,2006-05-18 02:43:24,2006
20060518024345,,,Indiana,33132,0,1540,3,507,pre2007,20060518024345_in.html,2006-05-18 02:43:45,2006
20060518024358,,,New Hampshire,1019,0,209,1,14,pre2007,20060518024358_nh.html,2006-05-18 02:43:58,2006
20060518024413,,,Nebraska,1437,0,261,1,14,pre2007,20060518024413_ne.html,2006-05-18 02:44:13,2006
20060518024423,,,New York,155979,0,16056,9,3864,pre2007,20060518024423_ny.html,2006-05-18 02:44:23,2006
20060518024506,,,Alaska,10030,0,239,1,145,pre2007,20060518024506_ak.html,2006-05-18 02:45:06,2006
20060518024528,,,Vermont,2864,0,101,1,0,pre2007,20060518024528_vt.html,2006-05-18 02:45:28,2006
20060518024555,,,Maine,6481,0,1031,1,60,pre2007,20060518024555_me.html,2006-05-18 02:45:55,2006
20060518024622,,,Alabama,109940,0,1792,4,1038,pre2007,20060518024622_al.html,2006-05-18 02:46:22,2006
20060518024653,,,Arizona,76246,0,4182,7,970,pre2007,20060518024653_az.html,2006-05-18 02:46:53,2006
20060518024703,,,Minnesota,40493,0,2222,2,428,pre2007,20060518024703_mn.html,2006-05-18 02:47:03,2006
20060518024714,,,Texas,232091,0,10587,16,1229,pre2007,20060518024714_tx.html,2006-05-18 02:47:14,2006
20060518024724,,,West Virginia,163,0,161,1,8,pre2007,20060518024724_wv.html,2006-05-18 02:47:24,2006
20060518024744,,,Arkansas,41847,0,844,1,90,pre2007,20060518024744_ar.html,2006-05-18 02:47:44,2006
